"Date","Main Pollutant","Site Name","Site ID","PM2.5 AQI Value"
"12/15/2018","","PINNACLE STATE PARK","36-101-0003","53"
"12/16/2018","","PINNACLE STATE PARK","36-101-0003","27"
"12/17/2018","","PINNACLE STATE PARK","36-101-0003","11"
"12/19/2018","","PINNACLE STATE PARK","36-101-0003","16"
"12/20/2018","","PINNACLE STATE PARK","36-101-0003","51"
"12/21/2018","","PINNACLE STATE PARK","36-101-0003","3"
"12/22/2018","","PINNACLE STATE PARK","36-101-0003","9"
"12/23/2018","","PINNACLE STATE PARK","36-101-0003","14"
"12/24/2018","","PINNACLE STATE PARK","36-101-0003","15"
"12/25/2018","","PINNACLE STATE PARK","36-101-0003","13"
"12/26/2018","","PINNACLE STATE PARK","36-101-0003","30"
"12/27/2018","","PINNACLE STATE PARK","36-101-0003","29"
"12/28/2018","","PINNACLE STATE PARK","36-101-0003","7"
"12/29/2018","","PINNACLE STATE PARK","36-101-0003","4"
"12/30/2018","","PINNACLE STATE PARK","36-101-0003","11"
"12/31/2018","","PINNACLE STATE PARK","36-101-0003","20"
"01/01/2019","","PINNACLE STATE PARK","36-101-0003","6"
"01/03/2019","","PINNACLE STATE PARK","36-101-0003","22"
"01/04/2019","","PINNACLE STATE PARK","36-101-0003","25"
"01/05/2019","","PINNACLE STATE PARK","36-101-0003","49"
"01/06/2019","","PINNACLE STATE PARK","36-101-0003","26"
"01/07/2019","","PINNACLE STATE PARK","36-101-0003","14"
"01/08/2019","","PINNACLE STATE PARK","36-101-0003","29"
"01/09/2019","","PINNACLE STATE PARK","36-101-0003","13"
"01/10/2019","","PINNACLE STATE PARK","36-101-0003","12"
"01/11/2019","","PINNACLE STATE PARK","36-101-0003","14"
"01/12/2019","","PINNACLE STATE PARK","36-101-0003","25"
"01/13/2019","","PINNACLE STATE PARK","36-101-0003","19"
"01/14/2019","","PINNACLE STATE PARK","36-101-0003","30"
"01/15/2019","","PINNACLE STATE PARK","36-101-0003","48"
"01/16/2019","","PINNACLE STATE PARK","36-101-0003","23"
"01/17/2019","","PINNACLE STATE PARK","36-101-0003","27"
"01/18/2019","","PINNACLE STATE PARK","36-101-0003","52"
"01/19/2019","","PINNACLE STATE PARK","36-101-0003","36"
"01/20/2019","","PINNACLE STATE PARK","36-101-0003","19"
"01/21/2019","","PINNACLE STATE PARK","36-101-0003","12"
"01/22/2019","","PINNACLE STATE PARK","36-101-0003","20"
"01/23/2019","","PINNACLE STATE PARK","36-101-0003","23"
"01/24/2019","","PINNACLE STATE PARK","36-101-0003","10"
"01/25/2019","","PINNACLE STATE PARK","36-101-0003","31"
"01/26/2019","","PINNACLE STATE PARK","36-101-0003","24"
"01/27/2019","","PINNACLE STATE PARK","36-101-0003","28"
"01/28/2019","","PINNACLE STATE PARK","36-101-0003","42"
"01/29/2019","","PINNACLE STATE PARK","36-101-0003","55"
"01/30/2019","","PINNACLE STATE PARK","36-101-0003","20"
"01/31/2019","","PINNACLE STATE PARK","36-101-0003","18"
"02/01/2019","","PINNACLE STATE PARK","36-101-0003","30"
"02/02/2019","","PINNACLE STATE PARK","36-101-0003","33"
"02/03/2019","","PINNACLE STATE PARK","36-101-0003","41"
"02/04/2019","","PINNACLE STATE PARK","36-101-0003","38"
"02/05/2019","","PINNACLE STATE PARK","36-101-0003","28"
"02/06/2019","","PINNACLE STATE PARK","36-101-0003","30"
"02/07/2019","","PINNACLE STATE PARK","36-101-0003","19"
"02/08/2019","","PINNACLE STATE PARK","36-101-0003","14"
"02/09/2019","","PINNACLE STATE PARK","36-101-0003","11"
"02/10/2019","","PINNACLE STATE PARK","36-101-0003","21"
"02/11/2019","","PINNACLE STATE PARK","36-101-0003","38"
"02/12/2019","","PINNACLE STATE PARK","36-101-0003","15"
"02/13/2019","","PINNACLE STATE PARK","36-101-0003","20"
"02/14/2019","","PINNACLE STATE PARK","36-101-0003","26"
"02/15/2019","","PINNACLE STATE PARK","36-101-0003","29"
"02/16/2019","","PINNACLE STATE PARK","36-101-0003","19"
"02/17/2019","","PINNACLE STATE PARK","36-101-0003","24"
"02/18/2019","","PINNACLE STATE PARK","36-101-0003","25"
"02/19/2019","","PINNACLE STATE PARK","36-101-0003","18"
"02/20/2019","","PINNACLE STATE PARK","36-101-0003","20"
"02/21/2019","","PINNACLE STATE PARK","36-101-0003","23"
"02/22/2019","","PINNACLE STATE PARK","36-101-0003","56"
"02/23/2019","","PINNACLE STATE PARK","36-101-0003","51"
"02/24/2019","","PINNACLE STATE PARK","36-101-0003","13"
"02/25/2019","","PINNACLE STATE PARK","36-101-0003","21"
"02/26/2019","","PINNACLE STATE PARK","36-101-0003","22"
"02/27/2019","","PINNACLE STATE PARK","36-101-0003","33"
"02/28/2019","","PINNACLE STATE PARK","36-101-0003","24"
"03/01/2019","","PINNACLE STATE PARK","36-101-0003","33"
"03/02/2019","","PINNACLE STATE PARK","36-101-0003","42"
"03/03/2019","","PINNACLE STATE PARK","36-101-0003","48"
"03/04/2019","","PINNACLE STATE PARK","36-101-0003","33"
"03/05/2019","","PINNACLE STATE PARK","36-101-0003","35"
"03/06/2019","","PINNACLE STATE PARK","36-101-0003","25"
"03/07/2019","","PINNACLE STATE PARK","36-101-0003","37"
"03/08/2019","","PINNACLE STATE PARK","36-101-0003","52"
"03/09/2019","","PINNACLE STATE PARK","36-101-0003","62"
"03/10/2019","","PINNACLE STATE PARK","36-101-0003","27"
"03/11/2019","","PINNACLE STATE PARK","36-101-0003","38"
"03/12/2019","","PINNACLE STATE PARK","36-101-0003","27"
"03/13/2019","","PINNACLE STATE PARK","36-101-0003","40"
"03/14/2019","","PINNACLE STATE PARK","36-101-0003","45"
"03/15/2019","","PINNACLE STATE PARK","36-101-0003","17"
"03/16/2019","","PINNACLE STATE PARK","36-101-0003","8"
"03/17/2019","","PINNACLE STATE PARK","36-101-0003","9"
"03/18/2019","","PINNACLE STATE PARK","36-101-0003","18"
"03/19/2019","","PINNACLE STATE PARK","36-101-0003","32"
"03/20/2019","","PINNACLE STATE PARK","36-101-0003","48"
"03/21/2019","","PINNACLE STATE PARK","36-101-0003","27"
"03/22/2019","","PINNACLE STATE PARK","36-101-0003","26"
"03/23/2019","","PINNACLE STATE PARK","36-101-0003","12"
"03/24/2019","","PINNACLE STATE PARK","36-101-0003","22"
"03/25/2019","","PINNACLE STATE PARK","36-101-0003","17"
"03/26/2019","","PINNACLE STATE PARK","36-101-0003","12"
"03/27/2019","","PINNACLE STATE PARK","36-101-0003","19"
"03/28/2019","","PINNACLE STATE PARK","36-101-0003","27"
"03/29/2019","","PINNACLE STATE PARK","36-101-0003","38"
"03/30/2019","","PINNACLE STATE PARK","36-101-0003","54"
"03/31/2019","","PINNACLE STATE PARK","36-101-0003","16"
"04/01/2019","","PINNACLE STATE PARK","36-101-0003","13"
"04/02/2019","","PINNACLE STATE PARK","36-101-0003","32"
"04/03/2019","","PINNACLE STATE PARK","36-101-0003","28"
"04/04/2019","","PINNACLE STATE PARK","36-101-0003","19"
"04/05/2019","","PINNACLE STATE PARK","36-101-0003","28"
"04/06/2019","","PINNACLE STATE PARK","36-101-0003","42"
"04/07/2019","","PINNACLE STATE PARK","36-101-0003","49"
"04/08/2019","","PINNACLE STATE PARK","36-101-0003","19"
"04/09/2019","","PINNACLE STATE PARK","36-101-0003","18"
"04/10/2019","","PINNACLE STATE PARK","36-101-0003","11"
"04/11/2019","","PINNACLE STATE PARK","36-101-0003","17"
"04/12/2019","","PINNACLE STATE PARK","36-101-0003","32"
"04/13/2019","","PINNACLE STATE PARK","36-101-0003","13"
"04/14/2019","","PINNACLE STATE PARK","36-101-0003","20"
"04/15/2019","","PINNACLE STATE PARK","36-101-0003","9"
"04/16/2019","","PINNACLE STATE PARK","36-101-0003","11"
"04/17/2019","","PINNACLE STATE PARK","36-101-0003","18"
"04/18/2019","","PINNACLE STATE PARK","36-101-0003","35"
"04/19/2019","","PINNACLE STATE PARK","36-101-0003","27"
"04/20/2019","","PINNACLE STATE PARK","36-101-0003","13"
"04/21/2019","","PINNACLE STATE PARK","36-101-0003","15"
"04/22/2019","","PINNACLE STATE PARK","36-101-0003","24"
"04/23/2019","","PINNACLE STATE PARK","36-101-0003","24"
"04/24/2019","","PINNACLE STATE PARK","36-101-0003","10"
"04/25/2019","","PINNACLE STATE PARK","36-101-0003","23"
"04/26/2019","","PINNACLE STATE PARK","36-101-0003","26"
"04/27/2019","","PINNACLE STATE PARK","36-101-0003","13"
"04/28/2019","","PINNACLE STATE PARK","36-101-0003","20"
"04/29/2019","","PINNACLE STATE PARK","36-101-0003","22"
"04/30/2019","","PINNACLE STATE PARK","36-101-0003","28"
"05/01/2019","","PINNACLE STATE PARK","36-101-0003","41"
"05/02/2019","","PINNACLE STATE PARK","36-101-0003","35"
"05/03/2019","","PINNACLE STATE PARK","36-101-0003","32"
"05/04/2019","","PINNACLE STATE PARK","36-101-0003","19"
"05/05/2019","","PINNACLE STATE PARK","36-101-0003","17"
"05/06/2019","","PINNACLE STATE PARK","36-101-0003","16"
"05/07/2019","","PINNACLE STATE PARK","36-101-0003","22"
"05/08/2019","","PINNACLE STATE PARK","36-101-0003","20"
"05/09/2019","","PINNACLE STATE PARK","36-101-0003","23"
"05/10/2019","","PINNACLE STATE PARK","36-101-0003","20"
"05/11/2019","","PINNACLE STATE PARK","36-101-0003","14"
"05/12/2019","","PINNACLE STATE PARK","36-101-0003","7"
"05/13/2019","","PINNACLE STATE PARK","36-101-0003","6"
"05/14/2019","","PINNACLE STATE PARK","36-101-0003","6"
"05/15/2019","","PINNACLE STATE PARK","36-101-0003","23"
"05/16/2019","","PINNACLE STATE PARK","36-101-0003","22"
"05/17/2019","","PINNACLE STATE PARK","36-101-0003","41"
"05/18/2019","","PINNACLE STATE PARK","36-101-0003","22"
"05/19/2019","","PINNACLE STATE PARK","36-101-0003","47"
"05/20/2019","","PINNACLE STATE PARK","36-101-0003","24"
"05/21/2019","","PINNACLE STATE PARK","36-101-0003","13"
"05/22/2019","","PINNACLE STATE PARK","36-101-0003","18"
"05/23/2019","","PINNACLE STATE PARK","36-101-0003","25"
"05/24/2019","","PINNACLE STATE PARK","36-101-0003","18"
"05/25/2019","","PINNACLE STATE PARK","36-101-0003","25"
"05/26/2019","","PINNACLE STATE PARK","36-101-0003","26"
"05/27/2019","","PINNACLE STATE PARK","36-101-0003","20"
"05/28/2019","","PINNACLE STATE PARK","36-101-0003","33"
"05/29/2019","","PINNACLE STATE PARK","36-101-0003","21"
"05/30/2019","","PINNACLE STATE PARK","36-101-0003","21"
"05/31/2019","","PINNACLE STATE PARK","36-101-0003","35"
"06/01/2019","","PINNACLE STATE PARK","36-101-0003","47"
"06/02/2019","","PINNACLE STATE PARK","36-101-0003","37"
"06/03/2019","","PINNACLE STATE PARK","36-101-0003","12"
"06/04/2019","","PINNACLE STATE PARK","36-101-0003","16"
"06/05/2019","","PINNACLE STATE PARK","36-101-0003","47"
"06/06/2019","","PINNACLE STATE PARK","36-101-0003","25"
"06/07/2019","","PINNACLE STATE PARK","36-101-0003","25"
"06/08/2019","","PINNACLE STATE PARK","36-101-0003","23"
"06/09/2019","","PINNACLE STATE PARK","36-101-0003","24"
"06/10/2019","","PINNACLE STATE PARK","36-101-0003","15"
"06/11/2019","","PINNACLE STATE PARK","36-101-0003","18"
"06/12/2019","","PINNACLE STATE PARK","36-101-0003","26"
"06/13/2019","","PINNACLE STATE PARK","36-101-0003","13"
"06/14/2019","","PINNACLE STATE PARK","36-101-0003","15"
"06/15/2019","","PINNACLE STATE PARK","36-101-0003","23"
"06/16/2019","","PINNACLE STATE PARK","36-101-0003","17"
"06/17/2019","","PINNACLE STATE PARK","36-101-0003","18"
"06/18/2019","","PINNACLE STATE PARK","36-101-0003","15"
"06/19/2019","","PINNACLE STATE PARK","36-101-0003","21"
"06/20/2019","","PINNACLE STATE PARK","36-101-0003","18"
"06/21/2019","","PINNACLE STATE PARK","36-101-0003","22"
"06/22/2019","","PINNACLE STATE PARK","36-101-0003","18"
"06/23/2019","","PINNACLE STATE PARK","36-101-0003","18"
"06/24/2019","","PINNACLE STATE PARK","36-101-0003","23"
"06/26/2019","","PINNACLE STATE PARK","36-101-0003","23"
"06/27/2019","","PINNACLE STATE PARK","36-101-0003","23"
"06/28/2019","","PINNACLE STATE PARK","36-101-0003","28"
"06/29/2019","","PINNACLE STATE PARK","36-101-0003","33"
"06/30/2019","","PINNACLE STATE PARK","36-101-0003","29"
"07/01/2019","","PINNACLE STATE PARK","36-101-0003","13"
"07/02/2019","","PINNACLE STATE PARK","36-101-0003","27"
"07/03/2019","","PINNACLE STATE PARK","36-101-0003","24"
"07/04/2019","","PINNACLE STATE PARK","36-101-0003","23"
"07/05/2019","","PINNACLE STATE PARK","36-101-0003","30"
"07/06/2019","","PINNACLE STATE PARK","36-101-0003","28"
"07/07/2019","","PINNACLE STATE PARK","36-101-0003","42"
"07/08/2019","","PINNACLE STATE PARK","36-101-0003","23"
"07/09/2019","","PINNACLE STATE PARK","36-101-0003","25"
"07/10/2019","","PINNACLE STATE PARK","36-101-0003","42"
"07/11/2019","","PINNACLE STATE PARK","36-101-0003","35"
"07/12/2019","","PINNACLE STATE PARK","36-101-0003","28"
"07/13/2019","","PINNACLE STATE PARK","36-101-0003","29"
"07/14/2019","","PINNACLE STATE PARK","36-101-0003","28"
"07/15/2019","","PINNACLE STATE PARK","36-101-0003","28"
"07/16/2019","","PINNACLE STATE PARK","36-101-0003","26"
"07/17/2019","","PINNACLE STATE PARK","36-101-0003","25"
"07/18/2019","","PINNACLE STATE PARK","36-101-0003","19"
"07/19/2019","","PINNACLE STATE PARK","36-101-0003","30"
"07/20/2019","","PINNACLE STATE PARK","36-101-0003","24"
"07/21/2019","","PINNACLE STATE PARK","36-101-0003","23"
"07/22/2019","","PINNACLE STATE PARK","36-101-0003","21"
"07/23/2019","","PINNACLE STATE PARK","36-101-0003","25"
"07/24/2019","","PINNACLE STATE PARK","36-101-0003","24"
"07/25/2019","","PINNACLE STATE PARK","36-101-0003","35"
"07/26/2019","","PINNACLE STATE PARK","36-101-0003","40"
"07/27/2019","","PINNACLE STATE PARK","36-101-0003","44"
"07/28/2019","","PINNACLE STATE PARK","36-101-0003","44"
"07/29/2019","","PINNACLE STATE PARK","36-101-0003","55"
"07/30/2019","","PINNACLE STATE PARK","36-101-0003","49"
"07/31/2019","","PINNACLE STATE PARK","36-101-0003","26"
"08/01/2019","","PINNACLE STATE PARK","36-101-0003","23"
"08/02/2019","","PINNACLE STATE PARK","36-101-0003","28"
"08/03/2019","","PINNACLE STATE PARK","36-101-0003","33"
"08/04/2019","","PINNACLE STATE PARK","36-101-0003","35"
"08/05/2019","","PINNACLE STATE PARK","36-101-0003","31"
"08/06/2019","","PINNACLE STATE PARK","36-101-0003","38"
"08/07/2019","","PINNACLE STATE PARK","36-101-0003","28"
"08/08/2019","","PINNACLE STATE PARK","36-101-0003","27"
"08/09/2019","","PINNACLE STATE PARK","36-101-0003","19"
"08/10/2019","","PINNACLE STATE PARK","36-101-0003","15"
"08/11/2019","","PINNACLE STATE PARK","36-101-0003","20"
"08/12/2019","","PINNACLE STATE PARK","36-101-0003","28"
"08/13/2019","","PINNACLE STATE PARK","36-101-0003","34"
"08/14/2019","","PINNACLE STATE PARK","36-101-0003","31"
"08/15/2019","","PINNACLE STATE PARK","36-101-0003","24"
"08/16/2019","","PINNACLE STATE PARK","36-101-0003","34"
"08/17/2019","","PINNACLE STATE PARK","36-101-0003","29"
"08/18/2019","","PINNACLE STATE PARK","36-101-0003","28"
"08/19/2019","","PINNACLE STATE PARK","36-101-0003","21"
"08/20/2019","","PINNACLE STATE PARK","36-101-0003","23"
"08/21/2019","","PINNACLE STATE PARK","36-101-0003","25"
"08/22/2019","","PINNACLE STATE PARK","36-101-0003","24"
"08/23/2019","","PINNACLE STATE PARK","36-101-0003","18"
"08/24/2019","","PINNACLE STATE PARK","36-101-0003","15"
"08/25/2019","","PINNACLE STATE PARK","36-101-0003","17"
"08/26/2019","","PINNACLE STATE PARK","36-101-0003","15"
"08/27/2019","","PINNACLE STATE PARK","36-101-0003","21"
"08/28/2019","","PINNACLE STATE PARK","36-101-0003","23"
"08/29/2019","","PINNACLE STATE PARK","36-101-0003","16"
"08/30/2019","","PINNACLE STATE PARK","36-101-0003","20"
"08/31/2019","","PINNACLE STATE PARK","36-101-0003","18"
"09/01/2019","","PINNACLE STATE PARK","36-101-0003","22"
"09/02/2019","","PINNACLE STATE PARK","36-101-0003","22"
"09/03/2019","","PINNACLE STATE PARK","36-101-0003","27"
"09/04/2019","","PINNACLE STATE PARK","36-101-0003","24"
"09/05/2019","","PINNACLE STATE PARK","36-101-0003","17"
"09/06/2019","","PINNACLE STATE PARK","36-101-0003","16"
"09/07/2019","","PINNACLE STATE PARK","36-101-0003","24"
"09/08/2019","","PINNACLE STATE PARK","36-101-0003","18"
"09/09/2019","","PINNACLE STATE PARK","36-101-0003","18"
"09/10/2019","","PINNACLE STATE PARK","36-101-0003","27"
"09/11/2019","","PINNACLE STATE PARK","36-101-0003","38"
"09/12/2019","","PINNACLE STATE PARK","36-101-0003","16"
"09/13/2019","","PINNACLE STATE PARK","36-101-0003","20"
"09/14/2019","","PINNACLE STATE PARK","36-101-0003","18"
"09/15/2019","","PINNACLE STATE PARK","36-101-0003","18"
"09/16/2019","","PINNACLE STATE PARK","36-101-0003","22"
"09/17/2019","","PINNACLE STATE PARK","36-101-0003","15"
"09/18/2019","","PINNACLE STATE PARK","36-101-0003","17"
"09/19/2019","","PINNACLE STATE PARK","36-101-0003","20"
"09/20/2019","","PINNACLE STATE PARK","36-101-0003","25"
"09/21/2019","","PINNACLE STATE PARK","36-101-0003","26"
"09/22/2019","","PINNACLE STATE PARK","36-101-0003","50"
"09/23/2019","","PINNACLE STATE PARK","36-101-0003","33"
"09/24/2019","","PINNACLE STATE PARK","36-101-0003","15"
"09/25/2019","","PINNACLE STATE PARK","36-101-0003","22"
"09/26/2019","","PINNACLE STATE PARK","36-101-0003","20"
"09/27/2019","","PINNACLE STATE PARK","36-101-0003","19"
"09/28/2019","","PINNACLE STATE PARK","36-101-0003","25"
"09/29/2019","","PINNACLE STATE PARK","36-101-0003","15"
"09/30/2019","","PINNACLE STATE PARK","36-101-0003","22"
"10/01/2019","","PINNACLE STATE PARK","36-101-0003","35"
"10/02/2019","","PINNACLE STATE PARK","36-101-0003","24"
"10/03/2019","","PINNACLE STATE PARK","36-101-0003","13"
"10/04/2019","","PINNACLE STATE PARK","36-101-0003","11"
"10/05/2019","","PINNACLE STATE PARK","36-101-0003","15"
"10/06/2019","","PINNACLE STATE PARK","36-101-0003","23"
"10/07/2019","","PINNACLE STATE PARK","36-101-0003","18"
"10/08/2019","","PINNACLE STATE PARK","36-101-0003","18"
"10/09/2019","","PINNACLE STATE PARK","36-101-0003","19"
"10/10/2019","","PINNACLE STATE PARK","36-101-0003","20"
"10/11/2019","","PINNACLE STATE PARK","36-101-0003","16"
"10/12/2019","","PINNACLE STATE PARK","36-101-0003","16"
"10/13/2019","","PINNACLE STATE PARK","36-101-0003","18"
"10/14/2019","","PINNACLE STATE PARK","36-101-0003","19"
"10/15/2019","","PINNACLE STATE PARK","36-101-0003","19"
"10/16/2019","","PINNACLE STATE PARK","36-101-0003","26"
"10/17/2019","","PINNACLE STATE PARK","36-101-0003","7"
"10/18/2019","","PINNACLE STATE PARK","36-101-0003","20"
"10/19/2019","","PINNACLE STATE PARK","36-101-0003","22"
"10/20/2019","","PINNACLE STATE PARK","36-101-0003","29"
"10/21/2019","","PINNACLE STATE PARK","36-101-0003","26"
"10/22/2019","","PINNACLE STATE PARK","36-101-0003","15"
"10/23/2019","","PINNACLE STATE PARK","36-101-0003","17"
"10/24/2019","","PINNACLE STATE PARK","36-101-0003","16"
"10/25/2019","","PINNACLE STATE PARK","36-101-0003","33"
"10/26/2019","","PINNACLE STATE PARK","36-101-0003","34"
"10/27/2019","","PINNACLE STATE PARK","36-101-0003","12"
"10/28/2019","","PINNACLE STATE PARK","36-101-0003","17"
"10/29/2019","","PINNACLE STATE PARK","36-101-0003","29"
"10/30/2019","","PINNACLE STATE PARK","36-101-0003","40"
"10/31/2019","","PINNACLE STATE PARK","36-101-0003","6"
"11/01/2019","","PINNACLE STATE PARK","36-101-0003","13"
"11/02/2019","","PINNACLE STATE PARK","36-101-0003","26"
"11/03/2019","","PINNACLE STATE PARK","36-101-0003","20"
"11/04/2019","","PINNACLE STATE PARK","36-101-0003","22"
"11/05/2019","","PINNACLE STATE PARK","36-101-0003","24"
"11/06/2019","","PINNACLE STATE PARK","36-101-0003","27"
"11/07/2019","","PINNACLE STATE PARK","36-101-0003","18"
"11/08/2019","","PINNACLE STATE PARK","36-101-0003","16"
"11/09/2019","","PINNACLE STATE PARK","36-101-0003","21"
"11/10/2019","","PINNACLE STATE PARK","36-101-0003","31"
"11/11/2019","","PINNACLE STATE PARK","36-101-0003","28"
"11/12/2019","","PINNACLE STATE PARK","36-101-0003","12"
"11/13/2019","","PINNACLE STATE PARK","36-101-0003","16"
"11/14/2019","","PINNACLE STATE PARK","36-101-0003","29"
"11/15/2019","","PINNACLE STATE PARK","36-101-0003","48"
"11/16/2019","","PINNACLE STATE PARK","36-101-0003","13"
"11/17/2019","","PINNACLE STATE PARK","36-101-0003","18"
"11/18/2019","","PINNACLE STATE PARK","36-101-0003","19"
"11/19/2019","","PINNACLE STATE PARK","36-101-0003","30"
"11/20/2019","","PINNACLE STATE PARK","36-101-0003","60"
"11/21/2019","","PINNACLE STATE PARK","36-101-0003","53"
"11/22/2019","","PINNACLE STATE PARK","36-101-0003","14"
"11/23/2019","","PINNACLE STATE PARK","36-101-0003","21"
"11/24/2019","","PINNACLE STATE PARK","36-101-0003","39"
"11/25/2019","","PINNACLE STATE PARK","36-101-0003","45"
"11/26/2019","","PINNACLE STATE PARK","36-101-0003","24"
"11/27/2019","","PINNACLE STATE PARK","36-101-0003","33"
"11/28/2019","","PINNACLE STATE PARK","36-101-0003","10"
"11/29/2019","","PINNACLE STATE PARK","36-101-0003","19"
"11/30/2019","","PINNACLE STATE PARK","36-101-0003","18"
"12/01/2019","","PINNACLE STATE PARK","36-101-0003","17"
"12/02/2019","","PINNACLE STATE PARK","36-101-0003","9"
"12/03/2019","","PINNACLE STATE PARK","36-101-0003","18"
"12/04/2019","","PINNACLE STATE PARK","36-101-0003","31"
"12/05/2019","","PINNACLE STATE PARK","36-101-0003","13"
"12/06/2019","","PINNACLE STATE PARK","36-101-0003","21"
"12/07/2019","","PINNACLE STATE PARK","36-101-0003","18"
"12/08/2019","","PINNACLE STATE PARK","36-101-0003","31"
"12/09/2019","","PINNACLE STATE PARK","36-101-0003","17"
"12/10/2019","","PINNACLE STATE PARK","36-101-0003","21"
"12/11/2019","","PINNACLE STATE PARK","36-101-0003","23"
"12/12/2019","","PINNACLE STATE PARK","36-101-0003","33"
"12/13/2019","","PINNACLE STATE PARK","36-101-0003","28"
"12/14/2019","","PINNACLE STATE PARK","36-101-0003","8"
"12/15/2019","","PINNACLE STATE PARK","36-101-0003","20"
"12/16/2019","","PINNACLE STATE PARK","36-101-0003","23"
"12/17/2019","","PINNACLE STATE PARK","36-101-0003","28"
"12/18/2019","","PINNACLE STATE PARK","36-101-0003","24"
"12/19/2019","","PINNACLE STATE PARK","36-101-0003","18"
"12/20/2019","","PINNACLE STATE PARK","36-101-0003","32"
"12/21/2019","","PINNACLE STATE PARK","36-101-0003","44"
"12/22/2019","","PINNACLE STATE PARK","36-101-0003","46"
"12/23/2019","","PINNACLE STATE PARK","36-101-0003","29"
"12/24/2019","","PINNACLE STATE PARK","36-101-0003","34"
"12/25/2019","","PINNACLE STATE PARK","36-101-0003","42"
"12/26/2019","","PINNACLE STATE PARK","36-101-0003","65"
"12/27/2019","","PINNACLE STATE PARK","36-101-0003","63"
"12/28/2019","","PINNACLE STATE PARK","36-101-0003","54"
"12/29/2019","","PINNACLE STATE PARK","36-101-0003","45"
"12/30/2019","","PINNACLE STATE PARK","36-101-0003","13"
"12/31/2019","","PINNACLE STATE PARK","36-101-0003","10"
"01/01/2020","","PINNACLE STATE PARK","36-101-0003","23"
"01/02/2020","","PINNACLE STATE PARK","36-101-0003","19"
"01/03/2020","","PINNACLE STATE PARK","36-101-0003","26"
"01/04/2020","","PINNACLE STATE PARK","36-101-0003","19"
"01/05/2020","","PINNACLE STATE PARK","36-101-0003","10"
"01/06/2020","","PINNACLE STATE PARK","36-101-0003","17"
"01/07/2020","","PINNACLE STATE PARK","36-101-0003","47"
"01/08/2020","","PINNACLE STATE PARK","36-101-0003","16"
"01/09/2020","","PINNACLE STATE PARK","36-101-0003","21"
"01/10/2020","","PINNACLE STATE PARK","36-101-0003","34"
"01/11/2020","","PINNACLE STATE PARK","36-101-0003","26"
"01/12/2020","","PINNACLE STATE PARK","36-101-0003","7"
"01/13/2020","","PINNACLE STATE PARK","36-101-0003","25"
"01/14/2020","","PINNACLE STATE PARK","36-101-0003","45"
"01/15/2020","","PINNACLE STATE PARK","36-101-0003","41"
"01/16/2020","","PINNACLE STATE PARK","36-101-0003","20"
"01/17/2020","","PINNACLE STATE PARK","36-101-0003","20"
"01/18/2020","","PINNACLE STATE PARK","36-101-0003","26"
"01/19/2020","","PINNACLE STATE PARK","36-101-0003","16"
"01/20/2020","","PINNACLE STATE PARK","36-101-0003","13"
"01/21/2020","","PINNACLE STATE PARK","36-101-0003","21"
"01/22/2020","","PINNACLE STATE PARK","36-101-0003","77"
"01/23/2020","","PINNACLE STATE PARK","36-101-0003","41"
"01/24/2020","","PINNACLE STATE PARK","36-101-0003","51"
"01/25/2020","","PINNACLE STATE PARK","36-101-0003","23"
"01/26/2020","","PINNACLE STATE PARK","36-101-0003","13"
"01/27/2020","","PINNACLE STATE PARK","36-101-0003","10"
"01/28/2020","","PINNACLE STATE PARK","36-101-0003","12"
"01/29/2020","","PINNACLE STATE PARK","36-101-0003","16"
"01/30/2020","","PINNACLE STATE PARK","36-101-0003","24"
"01/31/2020","","PINNACLE STATE PARK","36-101-0003","54"
"02/01/2020","","PINNACLE STATE PARK","36-101-0003","60"
"02/02/2020","","PINNACLE STATE PARK","36-101-0003","33"
"02/03/2020","","PINNACLE STATE PARK","36-101-0003","22"
"02/04/2020","","PINNACLE STATE PARK","36-101-0003","31"
"02/05/2020","","PINNACLE STATE PARK","36-101-0003","17"
"02/06/2020","","PINNACLE STATE PARK","36-101-0003","20"
"02/07/2020","","PINNACLE STATE PARK","36-101-0003","8"
"02/08/2020","","PINNACLE STATE PARK","36-101-0003","20"
"02/09/2020","","PINNACLE STATE PARK","36-101-0003","34"
"02/10/2020","","PINNACLE STATE PARK","36-101-0003","20"
"02/11/2020","","PINNACLE STATE PARK","36-101-0003","32"
"02/12/2020","","PINNACLE STATE PARK","36-101-0003","39"
"02/13/2020","","PINNACLE STATE PARK","36-101-0003","18"
"02/14/2020","","PINNACLE STATE PARK","36-101-0003","22"
"02/15/2020","","PINNACLE STATE PARK","36-101-0003","31"
"02/16/2020","","PINNACLE STATE PARK","36-101-0003","34"
"02/17/2020","","PINNACLE STATE PARK","36-101-0003","48"
"02/18/2020","","PINNACLE STATE PARK","36-101-0003","46"
"02/19/2020","","PINNACLE STATE PARK","36-101-0003","20"
"02/20/2020","","PINNACLE STATE PARK","36-101-0003","19"
"02/21/2020","","PINNACLE STATE PARK","36-101-0003","22"
"02/22/2020","","PINNACLE STATE PARK","36-101-0003","36"
"02/23/2020","","PINNACLE STATE PARK","36-101-0003","35"
"02/24/2020","","PINNACLE STATE PARK","36-101-0003","30"
"02/25/2020","","PINNACLE STATE PARK","36-101-0003","59"
"02/26/2020","","PINNACLE STATE PARK","36-101-0003","35"
